"date","obs","hres","ctr","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p49","p50","pop_hclr","pop_hclr_noscale","pop_idr","tail_hclr","tail_hclr_noscale","tail_idr"
2013-10-04,2,4.92705032229424,1.36804580688477,4.5623779296875,9.14525985717773,1.38330459594727,2.10475921630859,1.91879272460938,3.89719009399414,6.73294067382812,4.9818754196167,0.233650207519531,5.64813613891602,1.22737884521484,6.8817138671875,6.50978088378906,2.7775764465332,3.14617156982422,4.39929962158203,1.49440765380859,3.59749794006348,2.58517265319824,1.59114599227905,4.15611267089844,10.505199432373,1.10006332397461,2.9296875,0.952839851379395,5.59282302856445,3.76629829406738,9.82570648193359,3.73268127441406,4.74166870117188,4.76264953613281,2.12001800537109,2.35271453857422,0.620365142822266,3.64065170288086,2.82192230224609,7.2174072265625,7.76195526123047,1.58929824829102,4.91428375244141,4.67205047607422,2.44426727294922,1.43718719482422,2.66647338867188,1.33943557739258,4.67109680175781,3.71837615966797,1.93262100219727,3.13854217529297,4.5628547668457,0.940521572471065,0.971161714593187,0.89207,0.239642993272595,0.176350300350997,0.08386
2013-10-05,0,0.346520362654701,0.42839051457122,0.290107738692313,0.452041625976562,0.476837158203125,0.376319861970842,0.432014465332031,0.386059284210205,0.523567199707031,0.35393238067627,0.366783118806779,0.472366809844971,0.744247459806502,0.0753402709960938,0.246047973632812,0.614166259765625,0.165557867148891,0.515937805175781,0.449180603027344,0.364685052772984,0.218391418457031,0.7781982421875,0.396537769120187,0.387763982871547,0.578880310058594,0.521659851074219,0.341606151778251,0.348091125488281,0.543022179044783,0.438690185546875,0.246524810791016,0.269889831542969,0.546455383300781,0.169563296367414,0.417709350585938,0.492572784423828,0.579833984375,0.407218933105469,0.306129455566406,0.433444976806641,0.123310092021711,0.727653503417969,0.38909912109375,0.47987699508667,0.47330855159089,0.319957733154297,0.465088232886046,0.417709350585938,0.530624412931502,0.435955007560551,0.341415405273438,0.250244134804234,0.519441036202679,0.472855340445987,0.32432,0.00084935806695996,0.006136154445191,9.99999999995449e-06
2013-10-06,0,0.317578233079985,0.274658203125,0.307559967041016,0.523030757904053,0.638961791992188,0.371851027011871,0.277400016784668,0.294268131256104,0.412404537200928,0.29456615447998,0.521659851074219,0.3814697265625,0.537335872650146,0.268459320068359,0.272214412689209,0.373363494873047,0.454545021057129,0.425338745117188,0.064849853515625,0.299453735351562,0.375851988792419,0.464648008346558,0.773429870605469,0.359952449798584,0.675678253173828,0.411450862884521,0.391960144042969,0.531196594238281,0.370979309082031,0.332832336425781,0.385284423828125,0.404059886932373,0.597000122070312,0.281915068626404,0.655174255371094,0.318527221679688,0.269703567028046,0.413894653320312,0.479988753795624,0.509262084960938,0.366270542144775,0.535011291503906,0.354290008544922,0.506028532981873,0.288009643554688,0.336587429046631,0.608071684837341,0.410079956054688,0.164031982421875,0.647068023681641,0.142514705657959,0.313758850097656,0.524043912329153,0.478941648580818,0.2955,0.0008299206464224,0.00628263570308363,9.99999999995449e-06
2013-10-07,0.2,0.00723772336641559,0.00958442615228705,0.00839233325677924,0.0146865841088584,0.0038146963561303,0.00703334808349609,0.00710487347532762,0.003814697265625,0.0102519989013672,0.00643730163574219,0.00576972888666205,0.00262260437011719,0.00703334808349609,0.0038146963561303,0.03814697265625,0.0108957283373456,0.00643730072624749,0.0476837158203125,0.0174045562744141,0.00319480886901147,0.0108480444396264,0.0159740447998047,0.0248432152147871,0.0121593475341797,0.0019073486328125,0.00708103107172064,0.0135302543640137,0.00576972888666205,0.00643730163574219,0.00696182178216986,0.00703334808349609,0.0057220458984375,0.0289678573608398,0.00195503162103705,0.0168085098266602,0.00703334808349609,0.00195503162103705,0.0547170639038086,0.00643730163574219,0.00262260437011719,0.0326633453369141,0.0249743461608887,0.00703334808349609,0.0108480453491211,0.00188350668395287,0.0095367431640625,0.0095367431640625,0.00703334808349609,0.00262260437011719,0.00715255737304688,0.00321865081787109,0,0.118024715930135,0.186062726725235,0.11111,8.17978558952381e-05,0.00161256861043868,0
2013-10-08,0,0.206172466278076,0.112339854240417,0.0490218408231158,0.187098979949951,0.106799605418928,0.168025493621826,0.0530272736796178,0.0782012939453125,0.0972747802734375,0.0934600830078125,0.166326761245728,0.112915040517692,0.106048581073992,0.0209808349609375,0.0526458024978638,0.072091817855835,0.0247955322265625,0.0375866875401698,0.0349104411725421,0.0217378146771807,0.06866455078125,0.0866055488586426,0.087738037109375,0.151067972183228,0.0557005405426025,0.0631570801488124,0.0545382499694824,0.0373899929400068,0.0743865966796875,0.0274628400802612,0.18330811872147,0.210756057640538,0.0393033042200841,0.0768601894378662,0.0146925440276391,0.0644803076284006,0.297725200653076,0.0236392006627284,0.245660543441772,0.147432088851929,0.0247925527219195,0.0335723161697388,0.148974359035492,0.126272439956665,0.102609395980835,0.0457763671875,0.138086077640764,0.0703692421666346,0.0520646572113037,0.0249892473220825,0.137895345687866,0.0703930854797363,0.258813316581699,0.287462586150288,0.16531,0.000259220590725251,0.00281735431482466,0
2013-10-09,0,1.65534275583923,0.600445258896798,0.60349702835083,0.966429710388184,0.410079956054688,0.35935640335083,0.327885150909424,0.500321388244629,0.571012496948242,0.821545720100403,0.70035457611084,0.635313976090401,0.562489032745361,0.626564025878906,0.281691551208496,0.644445419311523,0.338003039360046,0.420562922954559,0.886201858520508,0.504672527313232,0.937283039093018,0.577569007873535,0.59431791305542,0.388331711292267,0.587224960327148,2.1631121635437,0.268757343292236,0.276923179626465,0.398993492126465,0.321976840496063,0.20444393157959,0.131428241729736,0.733375549316406,0.190898776054382,0.392913818359375,1.75380706787109,0.571048236452043,0.545907008927315,0.329583883285522,0.884413719177246,1.01625919342041,0.363528728485107,2.06069950945675,1.09827518463135,0.405371189117432,0.435054302215576,0.485062599182129,0.314712524414062,0.284194946289062,0.264696776866913,0.40888786315918,0.12264252291061,0.690124231305525,0.617239018772449,0.58334,0.00447208074670047,0.0110210343746719,0.00751999999999997
2013-10-10,0,0.596020021475852,0.254487968049943,0.308334827423096,0.259304040810093,0.258874904830009,0.389981258194894,0.11019705561921,0.440573669038713,0.174009794136509,0.127601611893624,0.55094959679991,0.238227832596749,0.618505291640759,0.43940544128418,0.430965417763218,0.22788047499489,0.381946563720703,0.3518104495015,0.259304040810093,0.365304935257882,0.257110572420061,0.177288049599156,0.548028969205916,0.248908996582031,0.525712966918945,0.649166118819267,0.104427323094569,0.478029251098633,0.826454139314592,0.323426735121757,0.370907771866769,0.247478485107422,0.62956812325865,0.359535217285156,0.63788890838623,0.41313172550872,0.569343566894531,0.32353401184082,0.261402106843889,0.520801520906389,0.627422356046736,0.353050243575126,0.419807445723563,0.587940216064453,0.348567962646484,0.33193826675415,0.263202178757638,0.683307647705078,0.613307929597795,0.34699437674135,0.657367694657296,0.377130520064384,0.558791357309687,0.503509832429208,0.32432,0.00114535301779961,0.00694683095944848,9.99999999995449e-06
2013-10-11,1.2,0.958442687988281,1.58465653657913,1.75762176513672,1.02615356445312,0.140190124511719,1.18343532085419,1.88636779785156,0.797510147094727,1.29394978284836,0.369644141755998,0.263489782810211,0.134281814098358,1.15452706813812,1.07294321060181,0.493645668029785,0.830364238936454,1.71661376953125,2.05886363983154,0.158891081809998,1.18792802095413,0.623516738414764,0.276446342468262,2.0470917224884,0.417566276155412,1.47154182195663,0.594055629335344,0.882148742675781,0.893034040927887,1.07574462890625,0.818729400634766,1.09171867370605,0.374794006347656,0.39198249578476,0.678849231917411,1.61705911159515,0.604867935180664,1.53069198131561,1.83444027788937,0.708556151948869,1.42927467823029,0.604629516601562,0.434547662734985,0.283822417259216,2.18594074249268,0.396750867366791,0.870513904374093,0.300288200378418,0.851631164550781,0.577926635742188,0.489616417326033,0.523798167705536,0.418984884163365,0.69257656313965,0.629211386285507,0.78351,0.00705647325697156,0.0114892893512224,0.00751999999999997
2013-10-12,5,11.5603189915419,14.6723743528128,5.50231896340847,8.68148822337389,10.5499271303415,9.68294125050306,7.31267919763923,9.54484939575195,7.39574432373047,8.69464874267578,12.4115943908691,10.6425285339355,10.9848976135254,14.3530843779445,8.35056323558092,12.1068954467773,9.69600677490234,7.78541574254632,12.9916192963719,4.80079650878906,11.14740408957,9.14306659251451,4.59432601928711,11.8885040283203,15.5019760131836,11.5842819213867,7.56463967263699,11.4777088165283,14.3085476011038,8.20112228393555,11.7091182619333,11.0106468200684,5.72258234024048,13.2598876953125,11.5718841552734,11.5175247192383,8.39090347290039,12.1376989409328,11.7044448852539,10.1974485442042,4.72240429371595,15.2961732819676,10.1404190063477,7.96833075582981,10.7767106965184,11.4288330078125,14.2896650359035,2.91633605957031,11.4632602781057,3.56540689244866,6.71749096363783,8.16650409251451,0.995821843226329,0.997871131893548,1,0.671923566682127,0.727958893519161,0.75862
2013-10-13,0,2.97639286145568,6.12878799438477,9.41681861877441,0.329494476318359,3.98898124694824,1.53961183968931,3.58448037877679,7.08675384521484,2.87432665936649,2.60362634435296,4.35180682688951,2.29048728942871,3.89652256853878,2.04114918597043,6.44531240686774,2.05488200299442,6.26134872436523,3.34548950195312,1.43270497210324,4.39453125,1.70516967773438,5.65347680822015,6.64544105529785,3.66520881652832,5.80387096852064,3.71503829956055,1.14021298941225,2.65860557556152,4.82892990112305,2.40921974182129,1.94406509399414,7.923424243927,4.23984508961439,2.97827715985477,0.104618069599383,2.74276733398438,7.74908065795898,3.59764089807868,0.870418560225517,6.51311874389648,9.14459209889174,1.40571594238281,2.26092338562012,1.39683485031128,1.9417405128479,4.41408157348633,1.69253349304199,5.72700519114733,4.55212593078613,0.919818878173828,3.25107574462891,8.34083557128906,0.90035782643141,0.94022282973554,0.95082,0.166512043722021,0.0910428145747065,0.12619
