"date","obs","hres","ctr","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20","p21","p22","p23","p24","p25","p26","p27","p28","p29","p30","p31","p32","p33","p34","p35","p36","p37","p38","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p49","p50","pop_hclr","pop_hclr_noscale","pop_idr","tail_hclr","tail_hclr_noscale","tail_idr"
2012-01-09,2,3.69998067617416,2.72466242313385,0.60119666159153,1.79996434599161,1.39293633401394,1.95345841348171,5.02669811248779,0.987005420029163,2.98576429486275,2.24816799163818,3.3492324873805,2.48088873922825,4.28352318704128,0.875091180205345,2.06546857953072,0.97961351275444,3.15499305725098,5.85617125034332,4.13932837545872,2.66156159341335,3.02457809448242,4.94749471545219,2.8996467590332,1.679802313447,2.02522240579128,2.64167785644531,0.844192691147327,1.14831887185574,2.52304133027792,1.2638084590435,1.47209130227566,3.82099114358425,2.04644165933132,1.02138519287109,5.46824373304844,1.28097552806139,2.75886058807373,2.28653009980917,2.70729139447212,0.811005011200905,2.1465290337801,3.97281534969807,1.06167793273926,1.53675116598606,4.23698406666517,1.5434268862009,4.20951843261719,3.58748435974121,0.27923472225666,1.21765211224556,0.668905675411224,1.81486643850803,0.857787618527445,0.776085688794459,0.78125,0.0647622374078116,0.115031446151472,0.1129
2012-01-10,3,1.71597115695477,3.17764282226562,3.05013637989759,1.6353614628315,2.63848342001438,3.68580780923367,4.79507446289062,4.80692461133003,2.57775746285915,3.13758850097656,1.72998942434788,4.71675395965576,1.47945899516344,3.662109375,2.75669060647488,1.87206268310547,4.18021716177464,7.54852220416069,2.72560119628906,2.89466232061386,3.20393964648247,2.72641144692898,2.33938731253147,1.84554979205132,2.23498232662678,1.2969970703125,1.41525268554688,2.94570811092854,3.33652459084988,1.60903856158257,2.44922749698162,2.00557708740234,2.25334241986275,3.80246620625257,3.91559489071369,2.08225101232529,4.1798111051321,3.55815887451172,3.41174658387899,5.06496429443359,2.6231287047267,2.99911573529243,1.84261798858643,4.13875468075275,2.27737426757812,2.39148177206516,2.0904541015625,2.96878814697266,3.37371788918972,4.9614179879427,2.29401513934135,2.92759016156197,0.903796136572342,0.809014184997464,0.78125,0.0683878796243599,0.135527926560082,0.11905
2012-01-11,0,0.132151879370213,0.266098417341709,0.613785348832607,1.83315295726061,0.124594196677208,0.17092190682888,0.121017917990685,0.154042616486549,0.56159496307373,0.136947259306908,0.0857580453157425,0.107486732304096,0.96812192350626,0.121093355119228,0.0261310487985611,0.172208994626999,1.01699866354465,0.848580151796341,0.264358706772327,0.06866455078125,0.0116350129246712,1.18890404701233,0.132560729980469,0.0530239194631577,0.821304507553577,0.373458489775658,0.0854488462209702,0.790596008300781,0.654793344438076,0.129246152937412,0.726890750229359,0.352788716554642,0.274468213319778,1.05667114257812,0.0736238434910774,0.532150268554688,0.717535614967346,0.0968631356954575,0.50277728587389,0.912857241928577,0.0135414302349091,0.0731702893972397,0.0286102294921875,0.203704461455345,0.249289907515049,0.463295727968216,0.797510147094727,0.0934600830078125,0.409126281738281,0.255584716796875,0.241893343627453,0.0740047544240952,0.313851831276897,0.324399729114011,0.18528,0.00317615121462811,0.0182863974288666,0
2012-01-12,0,0.39236806333065,0.823783688247204,0.732755754143,0.210381112992764,0.796698965132236,0.629067420959473,0.355720520019531,0.203472562134266,0.00839214771986008,1.01141911000013,0.3809854388237,0.090218149125576,0.742340460419655,1.05934124439955,1.20697077363729,0.0525657087564468,0.253868289291859,0.189971178770065,0.586505047976971,0.519752502441406,0.698399730026722,0.241279602050781,1.01591739803553,0.705718994140625,0.5035400390625,0.457953661680222,0.83236675709486,0.741958618164062,0.412940979003906,1.25617999583483,0.466570258140564,0.308609567582607,0.231742858886719,0.206781551241875,0.33493060618639,0.113106332719326,0.159263610839844,0.158882699906826,0.54244976490736,0.549363903701305,0.4119873046875,0.697898678481579,0.485229305922985,0.623703002929688,0.234603881835938,0.116730108857155,0.48294011503458,0.621795654296875,0.105666927993298,0.757026951760054,1.21021270751953,0.000380910933017731,0.388747713472544,0.379623215056393,0.33333,0.00381542588245554,0.0231846967246794,0.01786
2012-01-13,0.5,0.36181416362524,0.978097319602966,2.0751953125,1.97850167751312,0.950813293457031,1.13771855831146,0.75736059807241,0.426769256591797,2.63451039791107,0.747108366340399,1.98183069005609,1.51233654469252,0.641006045043468,1.95617647841573,0.407886691391468,0.140771269798279,0.851336168125272,2.29253806173801,1.12457294017076,0.771835446357727,0.715675763785839,1.17802619934082,1.29815936088562,1.97368860244751,1.060223672539,1.48391723632812,2.07271566614509,1.56021118164062,2.37011909484863,0.442123040556908,0.537395477294922,0.749969854950905,0.372722744941711,1.99738144874573,0.756740570068359,1.60722713917494,0.758767127990723,0.581637024879456,0.988498330116272,0.632554292678833,0.321149826049805,0.206783413887024,1.18504464626312,0.873193144798279,1.77431106567383,0.660747289657593,1.8237829208374,2.72750854492188,1.68371200561523,0.958906952291727,1.90973281860352,0.118063762784004,0.608665814550992,0.536368894778718,0.46519,0.012056369999502,0.0422422289181567,0.01786
2012-01-14,2,0.298399943858385,0.31888484954834,0.194907188415527,0.471353530883789,0.802382826805115,0.489234924316406,0.475550070405006,0.13279914855957,0.0799745321273804,0.488281715661287,0.376510433852673,1.33657455444336,1.16501748561859,0.347142107784748,0.440406613051891,0.760046299546957,0.517845153808594,1.02376937866211,0.933006405830383,0.155448913574219,0.643730163574219,0.584959983825684,0.521659851074219,0.644874759018421,0.379443168640137,0.245809555053711,0.766754150390625,0.401496887207031,0.462055206298828,1.22213363647461,1.74486637115479,1.75309181213379,0.931024551391602,0.515460968017578,0.845909118652344,0.4814388230443,0.0867843627929688,0.0791549682617188,0.119018834084272,0.288724899291992,0.516414642333984,0.462722964584827,0.761985778808594,0.343417748808861,0.333830714225769,1.15776062011719,0.352337956428528,0.201702117919922,0.14205276966095,0.310420989990234,0.0766366720199585,1.02795846760273,0.410983159038043,0.395000285646645,0.28571,0.00425370769300826,0.0245929915090282,9.99999999995449e-06
2012-01-15,0,0.00802380964159966,0.01945486292243,0.0590325798839331,0.0808238983154297,0.197887420654297,0.100493431091309,0.0908374786376953,0.003814697265625,0.000238418579101562,0.0386238098144531,0.141739845275879,0.00224122777581215,0.24104118347168,0.0019073486328125,0.0805617310106754,0.0574588775634766,0.0594616867601871,0.161528587341309,0.0237941276282072,0.0550746917724609,0.0765323638916016,0.189018435776234,0.0476359855383635,0.0810623168945312,0.0608442351222038,0.0696182250976562,0.0816346146166325,0.0385046005249023,0.0442503951489925,0.581359956413507,0.273990444839001,0,0.0140666961669922,0.0260225497186184,0.0205039978027344,0.11425418779254,0.0226497650146484,0.0385760795325041,0.00643730163574219,0.0031949020922184,0.0400068238377571,0.00846385955810547,0.0176429748535156,0.0996114686131477,0.108718872070312,0.0019073486328125,0.117492629215121,0.0139474868774414,0.0946521759033203,0.0556944869458675,0.00762939453125,0.295281410217285,0.140448345161166,0.208214838984912,0.05,0.000686240105219227,0.0101946665205651,0
2012-01-16,0,0,0.000715255737304688,0.00286102294921875,0,0.000476837158203125,0.00214576721191406,0.00905990600585938,0.0793933868408203,0,0.00209826976060867,0.0197887420654297,0,0.0095367431640625,0.0233650207519531,0.00905990600585938,0.0257492065429688,0,0.000476837158203125,0.00619888305664062,0,0,0,0.00319478567689657,0.00667572021484375,0,0.00238418579101562,0,0,0,0.0355720985680819,0.00262260437011719,0,0.286388443782926,0,0.0224590767174959,0.115871429443359,0.00977516174316406,0,0.0808238983154297,7.17118382453918e-05,0,0.0548362731933594,0.00429153442382812,0.00762939453125,0.207185745239258,0,0.00154972076416016,0.00882148742675781,0,0.0582218635827303,0.0366687308996916,0,0.0916272276399144,0.16632611268253,2.000000000002e-05,0.0003954054663865,0.00776106564774459,0
2012-01-17,0,0,0.0135898590087891,0.0116825103759766,0,0,0.00524520874023438,0,0.00853068195283413,0.00786781311035156,0,0,0.435352325439453,0.000715255737304688,1.12111028283834,0.0126361846923828,0,0,0.0407695770263672,0,0.492572784423828,0,0,0.000715255737304688,0.32619247213006,0.150680541992188,0,0.00643730163574219,0.00762939453125,0.254058861173689,0.35405158996582,0,0.546646071597934,0.360965612344444,1.57179846428335,0.00114412978291512,0,0,0,0,0.100374221801758,1.01470947265625,0,0.00095367431640625,0.35834324080497,0,0,0.00119209289550781,0.261783599853516,0.00286102294921875,0,0.00119209289550781,0.302267028018832,0.15856024240517,0.199341620175099,0.0555600000000001,0.00149208905190734,0.00966883742201619,0
2012-01-18,0,0.40824239840731,0.967931700870395,0.00755785731598735,3.64406500011683,0.0203847885131836,0.0606775283813477,0.173401786014438,0,1.4449980808422,0.0349981710314751,2.38651409745216e-05,0.170469284057617,3.65760328713804,1.16956233978271,0.127244042232633,0.0771998893469572,0.424981117248535,1.28969980869442,0.0232935417443514,0.0521183246746659,0.0574351288378239,4.99501230660826,2.05988879315555,0.071406364440918,0.0235080951824784,4.15194034576416,0.0269890297204256,6.74500467721373,1.72245502471924,0.231099082157016,0.207185745239258,0.192523002624512,1.98833644390106,0.0137329334393144,1.22373085469007,4.77302819490433e-05,0.845837639644742,0.675559043884277,2.67434120178223,2.04317568568513,2.38651409745216e-05,0.858378421980888,0,0.236845808103681,0.239109969697893,3.72539460659027,0.0416040420532227,0.0444411998614669,0.836849212646484,0.000240164808928967,0.0444173347204924,0.980019569396973,0.447754106277926,0.406877501966881,0.41176,0.0185107727623836,0.0258824651049562,0.01786
